"id";"title";"slug";"price_guide"
6561;"Sahara 2-Door 4x4";"jeep-wrangler-sahara-2-door-4x4";0
6562;"Sahara 3.8";"jeep-wrangler-sahara-38";0
6563;"Sport";"jeep-wrangler-sport";0
6564;"Sport 2-Door 4x4";"jeep-wrangler-sport-2-door-4x4";0
6565;"Sport 2-Door 4x4 Preferred";"jeep-wrangler-sport-2-door-4x4-preferred";0
6566;"Sport S";"jeep-wrangler-sport-s";0
6567;"Unlimited";"jeep-wrangler-unlimited";0
6568;"Unlimited 70th Anniversary";"jeep-wrangler-unlimited-70th-anniversary";0
6569;"Unlimited Freedom Edition";"jeep-wrangler-unlimited-freedom-edition";0
6570;"Unlimited MOAB Edition";"jeep-wrangler-unlimited-moab-edition";0
6571;"Unlimited Rubicon";"jeep-wrangler-unlimited-rubicon";0
6572;"Unlimited Sahara";"jeep-wrangler-unlimited-sahara";0
6573;"Unlimited Sport";"jeep-wrangler-unlimited-sport";0
6574;"Unlimited Sport RHD";"jeep-wrangler-unlimited-sport-rhd";0
6575;"Unlimited Sport S";"jeep-wrangler-unlimited-sport-s";0
6576;"X";"jeep-wrangler-x";0
6577;"X 4x4";"jeep-wrangler-x-4x4";0
6578;"EX";"kia-borrego-ex";0
6579;"EX V6";"kia-borrego-ex-v6";0
6580;"EX V8";"kia-borrego-ex-v8";0
6581;"EX V8 4x4";"kia-borrego-ex-v8-4x4";0
6582;"LTD V8";"kia-borrego-ltd-v8";0
6583;"LX V6";"kia-borrego-lx-v6";0
6584;"LX V6 4x4";"kia-borrego-lx-v6-4x4";0
6585;"LX V8";"kia-borrego-lx-v8";0
6586;"1.6 130";"kia-carens-16-130";0
6587;"1.6 CRDi";"kia-carens-16-crdi";0
6588;"1.6 EX";"kia-carens-16-ex";0
6589;"1.8 EX";"kia-carens-18-ex";0
6590;"1.8 EX Automatic";"kia-carens-18-ex-automatic";0
6591;"1.8 GSX";"kia-carens-18-gsx";0
6592;"1.8 LE";"kia-carens-18-le";0
6593;"1.8 LX";"kia-carens-18-lx";0
6594;"1.8 SE";"kia-carens-18-se";0
6595;"1.8 SX";"kia-carens-18-sx";0
6596;"2.0 CRDi";"kia-carens-20-crdi";0
6597;"2.0 CRDi Automatic";"kia-carens-20-crdi-automatic";0
6598;"2.0 CRDi EX";"kia-carens-20-crdi-ex";0
6599;"2.0 CRDi EX Automatic";"kia-carens-20-crdi-ex-automatic";0
6600;"2.0 CRDi LX";"kia-carens-20-crdi-lx";0
6601;"2.0 CVT";"kia-carens-20-cvt";0
6602;"2.0 CVVT";"kia-carens-20-cvvt";0
6603;"2.0 CVVT LX";"kia-carens-20-cvvt-lx";0
6604;"2.0 GS";"kia-carens-20-gs";0
6605;"2.5";"kia-carnival-25";0
6606;"2.5 Automatic";"kia-carnival-25-automatic";0
6607;"2.5 LX";"kia-carnival-25-lx";0
6608;"2.5 LX Automatic";"kia-carnival-25-lx-automatic";0
6609;"2.5 V6 EX";"kia-carnival-25-v6-ex";0
6610;"2.5 V6 EX Automatic";"kia-carnival-25-v6-ex-automatic";0
6611;"2.5 V6 Executive";"kia-carnival-25-v6-executive";0
6612;"2.5 V6 Executive Automatic";"kia-carnival-25-v6-executive-automatic";0
6613;"2.5 V6 LX";"kia-carnival-25-v6-lx";0
6614;"2.5 V6 LX Automatic";"kia-carnival-25-v6-lx-automatic";0
6615;"2.9 CRDi";"kia-carnival-29-crdi";0
6616;"2.9 CRDi EX";"kia-carnival-29-crdi-ex";0
6617;"2.9 CRDi EX Automatic";"kia-carnival-29-crdi-ex-automatic";0
6618;"2.9 CRDi Executive";"kia-carnival-29-crdi-executive";0
6619;"2.9 CRDi Executive Automatic";"kia-carnival-29-crdi-executive-automatic";0
6620;"2.9 CRDi LX";"kia-carnival-29-crdi-lx";0
6621;"2.9 CRDi LX Automatic";"kia-carnival-29-crdi-lx-automatic";0
6622;"1.5 CRDi";"kia-cerato-15-crdi";0
6623;"1.5 D";"kia-cerato-15-d";0
6624;"1.6";"kia-cerato-16";0
6625;"1.6 Automatic";"kia-cerato-16-automatic";0
6626;"1.6 CRDi";"kia-cerato-16-crdi";0
6627;"1.6 GS";"kia-cerato-16-gs";0
6628;"1.6 LX";"kia-cerato-16-lx";0
6629;"1.6 LX Automatic";"kia-cerato-16-lx-automatic";0
6630;"1.6 Zapp";"kia-cerato-16-zapp";0
6631;"2.0";"kia-cerato-20";0
6632;"2.0 Automatic";"kia-cerato-20-automatic";0
6633;"2.0 CRDi";"kia-cerato-20-crdi";0
6634;"2.0 D";"kia-cerato-20-d";0
6635;"2.0 EX";"kia-cerato-20-ex";0
6636;"2.0 SE";"kia-cerato-20-se";0
6637;"Automatic";"kia-cerato-automatic";0
6638;"1.8 SX";"kia-clarus-18-sx";0
6639;"2.0 Executive";"kia-clarus-20-executive";0
6640;"2.0 GSX";"kia-clarus-20-gsx";0
6641;"2.0 S";"kia-clarus-20-s";0
6642;"Automatic";"kia-joice-automatic";0
6643;"Workhorse Tipper";"kia-k2700-workhorse-tipper";0
6644;"2.0";"kia-magentis-20";0
6645;"2.0 CRDi";"kia-magentis-20-crdi";0
6646;"2.0 GS";"kia-magentis-20-gs";0
6647;"2.0 Ice";"kia-magentis-20-ice";0
6648;"2.0 L";"kia-magentis-20-l";0
6649;"2.0 LE";"kia-magentis-20-le";0
6650;"2.0 LS";"kia-magentis-20-ls";0
6651;"2.0 LX";"kia-magentis-20-lx";0
6652;"2.0 LX Automatic";"kia-magentis-20-lx-automatic";0
6653;"2.0 SE";"kia-magentis-20-se";0
6654;"2.0 SE Automatic";"kia-magentis-20-se-automatic";0
6655;"2.0 Sport Automatic";"kia-magentis-20-sport-automatic";0
6656;"2.5 V6";"kia-magentis-25-v6";0
6657;"2.5 V6 EX";"kia-magentis-25-v6-ex";0
6658;"2.5 V6 EX Automatic";"kia-magentis-25-v6-ex-automatic";0
6659;"2.5 V6 Sport";"kia-magentis-25-v6-sport";0
6660;"2.7";"kia-magentis-27";0
6661;"2.7 V6";"kia-magentis-27-v6";0
6662;"Automatic";"kia-magentis-automatic";0
6663;"1.7 CRDi";"kia-optima-17-crdi";0
6664;"EX";"kia-optima-ex";0
6665;"EX Turbo";"kia-optima-ex-turbo";0
6666;"EX V6";"kia-optima-ex-v6";0
6667;"Hybrid";"kia-optima-hybrid";0
6668;"LX";"kia-optima-lx";0
6669;"LX Automatic";"kia-optima-lx-automatic";0
6670;"LX V6";"kia-optima-lx-v6";0
6671;"SX";"kia-optima-sx";0
6672;"SX V6";"kia-optima-sx-v6";0
6673;"1";"kia-picanto-1";0
6674;"1.0 68";"kia-picanto-10-68";0
6675;"1.0 Date";"kia-picanto-10-date";0
6676;"1.0 GS";"kia-picanto-10-gs";0
6677;"1.0 S";"kia-picanto-10-s";0
6678;"1.0 Zapp";"kia-picanto-10-zapp";0
6679;"1.0 Zipp";"kia-picanto-10-zipp";0
6680;"1.1";"kia-picanto-11";0
6681;"1.1 2";"kia-picanto-11-2";0
6682;"1.1 3";"kia-picanto-11-3";0
6683;"1.1 Automatic";"kia-picanto-11-automatic";0
6684;"1.1 Chill";"kia-picanto-11-chill";0
6685;"1.1 EX";"kia-picanto-11-ex";0
6686;"1.1 EX Automatic";"kia-picanto-11-ex-automatic";0
6687;"1.1 Glamour";"kia-picanto-11-glamour";0
6688;"1.1 Graphite";"kia-picanto-11-graphite";0
6689;"1.1 ICE";"kia-picanto-11-ice";0
6690;"1.1 LS";"kia-picanto-11-ls";0
6691;"1.1 LX";"kia-picanto-11-lx";0
6692;"1.1 LX Automatic";"kia-picanto-11-lx-automatic";0
6693;"1.1 Red";"kia-picanto-11-red";0
6694;"1.1 SE";"kia-picanto-11-se";0
6695;"1.1 SE+";"kia-picanto-11-se3qk0w";0
6696;"1.1 Strike";"kia-picanto-11-strike";0
6697;"1.1 Zapp";"kia-picanto-11-zapp";0
6698;"1.1 Zipp+";"kia-picanto-11-zipp";0
6699;"1.2 5";"kia-picanto-12-5";0
6700;"Automatic";"kia-picanto-automatic";0
6701;"2.7 D";"kia-pregio-27-d";0
6702;"2.7 D Cargo";"kia-pregio-27-d-cargo";0
6703;"2.7 D Panel Van";"kia-pregio-27-d-panel-van";0
6704;"2.7D Cargo Van";"kia-pregio-27d-cargo-van";0
6705;"Cargo Van 2.7 D";"kia-pregio-cargo-van-27-d";0
6706;"1.3 Georgia";"kia-pride-13-georgia";0
6707;"1.3 LX";"kia-pride-13-lx";0
6708;"1.3 Phoenix";"kia-pride-13-phoenix";0
6709;"1.3 Pzazz";"kia-pride-13-pzazz";0
6710;"1.3 S";"kia-pride-13-s";0
6711;"1.3 SX";"kia-pride-13-sx";0
6712;"1.3 Shout";"kia-pride-13-shout";0
6713;"1.3 Start";"kia-pride-13-start";0
6714;"2.0 CRDi";"kia-pro-ceed-20-crdi";0
6715;"2.0 CVVT";"kia-pro-ceed-20-cvvt";0
6716;"Pro-ceed 1.6 CRDi";"kia-pro-ceed-pro-ceed-16-crdi";0
6717;"Pro-ceed 2.0 CRDi";"kia-pro-ceed-pro-ceed-20-crdi";0
6718;"1.1 CRDi";"kia-rio-11-crdi";0
6719;"1.2 5";"kia-rio-12-5";0
6720;"1.3";"kia-rio-13";0
6721;"1.3 Ice";"kia-rio-13-ice";0
6722;"1.3 Ice+";"kia-rio-13-ice362e4";0
6723;"1.3 L";"kia-rio-13-l";0
6724;"1.3 LE";"kia-rio-13-le";0
6725;"1.3 LE+";"kia-rio-13-le30xe6";0
6726;"1.3 LS";"kia-rio-13-ls";0
6727;"1.3 LX";"kia-rio-13-lx";0
6728;"1.3 RS";"kia-rio-13-rs";0
6729;"1.3 Sport";"kia-rio-13-sport";0
6730;"1.4";"kia-rio-14";0
6731;"1.4 107";"kia-rio-14-107";0
6732;"1.4 2";"kia-rio-14-2";0
6733;"1.4 3";"kia-rio-14-3";0
6734;"1.4 Automatic";"kia-rio-14-automatic";0
6735;"1.4 Black";"kia-rio-14-black";0
6736;"1.4 CRDi";"kia-rio-14-crdi";0
6737;"1.4 Chill";"kia-rio-14-chill";0
6738;"1.4 EcoDynamics";"kia-rio-14-ecodynamics";0
6739;"1.4 GS";"kia-rio-14-gs";0
6740;"1.4 High";"kia-rio-14-high";0
6741;"1.4 High Automatic";"kia-rio-14-high-automatic";0
6742;"1.4 ICE";"kia-rio-14-ice";0
6743;"1.4 LS";"kia-rio-14-ls";0
6744;"1.4 LX";"kia-rio-14-lx";0
6745;"1.4 Man";"kia-rio-14-man";0
6746;"1.4 S";"kia-rio-14-s";0
6747;"1.4 Strike";"kia-rio-14-strike";0
6748;"1.4 Zapp";"kia-rio-14-zapp";0
6749;"1.5 CRDi";"kia-rio-15-crdi";0
6750;"1.5 Hatchback";"kia-rio-15-hatchback";0
6751;"1.5 LS";"kia-rio-15-ls";0
6752;"1.5 LS Automatic";"kia-rio-15-ls-automatic";0
6753;"1.5 SE";"kia-rio-15-se";0
6754;"1.6";"kia-rio-16";0
6755;"1.6 LX";"kia-rio-16-lx";0
6756;"1.6 SX";"kia-rio-16-sx";0
6757;"1.6 Sport";"kia-rio-16-sport";0
6758;"5-DOOR EX";"kia-rio-5-door-ex";0
6759;"5-DOOR LX";"kia-rio-5-door-lx";0
6760;"5-DOOR SX";"kia-rio-5-door-sx";0
6761;"Cinco Wagon";"kia-rio-cinco-wagon";0
6762;"EX";"kia-rio-ex";0
6763;"EX Hatchback";"kia-rio-ex-hatchback";0
6764;"EX Sedan";"kia-rio-ex-sedan";0
6765;"Hatchback";"kia-rio-hatchback";0
6766;"LX";"kia-rio-lx";0
6767;"LX Hatchback";"kia-rio-lx-hatchback";0
6768;"LX Hatchback Automatic";"kia-rio-lx-hatchback-automatic";0
6769;"LX Sedan";"kia-rio-lx-sedan";0
6770;"LX Sedan Automatic";"kia-rio-lx-sedan-automatic";0
6771;"Rio5 LX";"kia-rio-rio5-lx";0
6772;"Rio5 LX Automatic";"kia-rio-rio5-lx-automatic";0
6773;"Rio5 SX";"kia-rio-rio5-sx";0
6774;"SX";"kia-rio-sx";0
6775;"SX Hatchback";"kia-rio-sx-hatchback";0
6776;"SX Sedan";"kia-rio-sx-sedan";0
6777;"Sedan";"kia-rio-sedan";0
6778;"EX";"kia-rondo-ex";0
6779;"EX V6";"kia-rondo-ex-v6";0
6780;"LX";"kia-rondo-lx";0
6781;"LX  2.4L I4";"kia-rondo-lx-24l-i4";0
6782;"LX V6";"kia-rondo-lx-v6";0
6783;"2.2 CRDi";"kia-sedona-22-crdi";0
6784;"2.5";"kia-sedona-25";0
6785;"2.5 Automatic";"kia-sedona-25-automatic";0
6786;"2.5 V6";"kia-sedona-25-v6";0
6787;"2.5l";"kia-sedona-25l";0
6788;"2.5l Automatic";"kia-sedona-25l-automatic";0
6789;"2.7 V6";"kia-sedona-27-v6";0
6790;"2.9 CRDi";"kia-sedona-29-crdi";0
6791;"2.9 CRDi Automatic";"kia-sedona-29-crdi-automatic";0
6792;"2.9 TD";"kia-sedona-29-td";0
6793;"3.5";"kia-sedona-35";0
6794;"3.8";"kia-sedona-38";0
6795;"3.8 Automatic";"kia-sedona-38-automatic";0
6796;"3.8 EX";"kia-sedona-38-ex";0
6797;"3.8 EX Long";"kia-sedona-38-ex-long";0
6798;"3.8 LX";"kia-sedona-38-lx";0
6799;"3.8 LX Long";"kia-sedona-38-lx-long";0
6800;"EX";"kia-sedona-ex";0
6801;"LX";"kia-sedona-lx";0
6802;"Automatic";"kia-sephia-automatic";0
6803;"1.5 S";"kia-shuma-15-s";0
6804;"1.5 SX";"kia-shuma-15-sx";0
6805;"1.6";"kia-shuma-16";0
6806;"1.6 Ice";"kia-shuma-16-ice";0
6807;"1.6 L";"kia-shuma-16-l";0
6808;"1.6 S";"kia-shuma-16-s";0
6809;"1.6 SX";"kia-shuma-16-sx";0
6810;"1.8 Active";"kia-shuma-18-active";0
6811;"1.8 GSX";"kia-shuma-18-gsx";0
6812;"1.8 LX";"kia-shuma-18-lx";0
6813;"1.8 SE";"kia-shuma-18-se";0
6814;"1.8 Sport";"kia-shuma-18-sport";0
6815;"1.8 Wave";"kia-shuma-18-wave";0
6816;"1.8 Wave Automatic";"kia-shuma-18-wave-automatic";0
6817;"2.0 CRDi";"kia-sorento-20-crdi";0
6818;"2.2 CRDi";"kia-sorento-22-crdi";0
6819;"2.4 1";"kia-sorento-24-1";0
6820;"2.4 EX";"kia-sorento-24-ex";0
6821;"2.4 LX";"kia-sorento-24-lx";0
6822;"2.5 CDRi Automatic";"kia-sorento-25-cdri-automatic";0
6823;"2.5 CRDi";"kia-sorento-25-crdi";0
6824;"2.5 CRDi 4x4";"kia-sorento-25-crdi-4x4";0
6825;"2.5 CRDi 4x4 Automatic";"kia-sorento-25-crdi-4x4-automatic";0
6826;"2.5 CRDi Automatic";"kia-sorento-25-crdi-automatic";0
6827;"2.5 CRDi EX";"kia-sorento-25-crdi-ex";0
6828;"2.5 CRDi EX Automatic";"kia-sorento-25-crdi-ex-automatic";0
6829;"2.5 CRDi LX";"kia-sorento-25-crdi-lx";0
6830;"2.5 CRDi LX Automatic";"kia-sorento-25-crdi-lx-automatic";0
6831;"2.5 D";"kia-sorento-25-d";0
6832;"2.5 D Automatic";"kia-sorento-25-d-automatic";0
6833;"3.3";"kia-sorento-33";0
6834;"3.3 LX";"kia-sorento-33-lx";0
6835;"3.3 V6";"kia-sorento-33-v6";0
6836;"3.5 EX 4x4";"kia-sorento-35-ex-4x4";0
6837;"3.5 LX";"kia-sorento-35-lx";0
6838;"3.5 LX 4x4";"kia-sorento-35-lx-4x4";0
6839;"3.5 V6";"kia-sorento-35-v6";0
6840;"3.5 V6 Automatic";"kia-sorento-35-v6-automatic";0
6841;"3.5 V6 EX";"kia-sorento-35-v6-ex";0
6842;"3.8";"kia-sorento-38";0
6843;"3.8 4x4 Automatic";"kia-sorento-38-4x4-automatic";0
6844;"3.8 Automatic";"kia-sorento-38-automatic";0
6845;"3.8 EX";"kia-sorento-38-ex";0
6846;"3.8 V6 Automatic";"kia-sorento-38-v6-automatic";0
6847;"3.8 V6 Automatic 4x4";"kia-sorento-38-v6-automatic-4x4";0
6848;"EX";"kia-sorento-ex";0
6849;"EX 4x4";"kia-sorento-ex-4x4";0
6850;"EX V6";"kia-sorento-ex-v6";0
6851;"EX-V6";"kia-sorento-ex-v6yqx76";0
6852;"L3.3 X 4x4";"kia-sorento-l33-x-4x4";0
6853;"LX";"kia-sorento-lx";0
6854;"LX  2.4L I4";"kia-sorento-lx-24l-i4";0
6855;"LX  3.5L V6";"kia-sorento-lx-35l-v6";0
6856;"LX 4x4";"kia-sorento-lx-4x4";0
6857;"LX V6";"kia-sorento-lx-v6";0
6858;"LX-V6";"kia-sorento-lx-v61kngz";0
6859;"SX";"kia-sorento-sx";0
6860;"SX V6";"kia-sorento-sx-v6";0
6861;"1.6 LS";"kia-spectra-16-ls";0
6862;"1.8 GSX";"kia-spectra-18-gsx";0
6863;"1.8 Sedan";"kia-spectra-18-sedan";0
6864;"2.0";"kia-spectra-20";0
6865;"2.0 EX";"kia-spectra-20-ex";0
6866;"2.0 LX";"kia-spectra-20-lx";0
6867;"2.0 SX";"kia-spectra-20-sx";0
6868;"Automatic";"kia-spectra-automatic";0
6869;"EX";"kia-spectra-ex";0
6870;"GS";"kia-spectra-gs";0
6871;"LX";"kia-spectra-lx";0
6872;"SX";"kia-spectra-sx";0
6873;"1.6 GDI";"kia-sportage-16-gdi";0
6874;"1.7 CRDi";"kia-sportage-17-crdi";0
6875;"2.0";"kia-sportage-20";0
6876;"2.0 161";"kia-sportage-20-161";0
6877;"2.0 2WD LX";"kia-sportage-20-2wd-lx";0
6878;"2.0 4x4";"kia-sportage-20-4x4";0
6879;"2.0 4x4 Automatic";"kia-sportage-20-4x4-automatic";0
6880;"2.0 4x4 CRDi";"kia-sportage-20-4x4-crdi";0
6881;"2.0 Automatic";"kia-sportage-20-automatic";0
6882;"2.0 CRDi";"kia-sportage-20-crdi";0
6883;"2.0 CRDi LX";"kia-sportage-20-crdi-lx";0
6884;"2.0 D";"kia-sportage-20-d";0
6885;"2.0 Executive";"kia-sportage-20-executive";0
6886;"2.0 GLX";"kia-sportage-20-glx";0
6887;"2.0 GSX";"kia-sportage-20-gsx";0
6888;"2.0 Karmann";"kia-sportage-20-karmann";0
6889;"2.0 L 2WD";"kia-sportage-20-l-2wd";0
6890;"2.0 L 4WD";"kia-sportage-20-l-4wd";0
6891;"2.0 LX";"kia-sportage-20-lx";0
6892;"2.0 LX 4WD";"kia-sportage-20-lx-4wd";0
6893;"2.0 Ruff & Tuff";"kia-sportage-20-ruff-tuff";0
6894;"2.0 S";"kia-sportage-20-s";0
6895;"2.0 SLX";"kia-sportage-20-slx";0
6896;"2.0 SX";"kia-sportage-20-sx";0
6897;"2.0 Titan";"kia-sportage-20-titan";0
6898;"2.0 XE";"kia-sportage-20-xe";0
6899;"2.0 XR";"kia-sportage-20-xr";0
6900;"2.0 XS";"kia-sportage-20-xs";0
6901;"2.0 XSE";"kia-sportage-20-xse";0
6902;"2.0 Xi";"kia-sportage-20-xi";0
6903;"2.0L Automatic";"kia-sportage-20l-automatic";0
6904;"2.0L Automatic 4x4";"kia-sportage-20l-automatic-4x4";0
6905;"2.0L CRDi 4x4";"kia-sportage-20l-crdi-4x4";0
6906;"2.0i 4x4 CRDi";"kia-sportage-20i-4x4-crdi";0
6907;"2.0i CRDi 4x4 Automatic";"kia-sportage-20i-crdi-4x4-automatic";0
6908;"2.7";"kia-sportage-27";0
6909;"2.7 4x4 Automatic";"kia-sportage-27-4x4-automatic";0
6910;"2.7 EX V6";"kia-sportage-27-ex-v6";0
6911;"2.7 EX V6 4WD";"kia-sportage-27-ex-v6-4wd";0
6912;"2.7 LX";"kia-sportage-27-lx";0
6913;"2.7 LX 4WD";"kia-sportage-27-lx-4wd";0
6914;"2.7 LX V6";"kia-sportage-27-lx-v6";0
6915;"2.7 LX V6 4WD";"kia-sportage-27-lx-v6-4wd";0
6916;"2.7 V6";"kia-sportage-27-v6";0
6917;"2.7L Automatic 4x4";"kia-sportage-27l-automatic-4x4";0
6918;"2.7i 4x4 Automatic";"kia-sportage-27i-4x4-automatic";0
6919;"BASE";"kia-sportage-base";0
6920;"Cabriolet";"kia-sportage-cabriolet";0
6921;"EX";"kia-sportage-ex";0
6922;"EX 4WD";"kia-sportage-ex-4wd";0
6923;"EX V6";"kia-sportage-ex-v6";0
6924;"EX V6 4WD";"kia-sportage-ex-v6-4wd";0
6925;"LX";"kia-sportage-lx";0
6926;"LX 4WD";"kia-sportage-lx-4wd";0
6927;"LX V6";"kia-sportage-lx-v6";0
6928;"SX";"kia-sportage-sx";0
6929;"6.2 VT";"lamborghini-murcielago-62-vt";0
6930;"6.5 LP640";"lamborghini-murcielago-65-lp640";0
6931;"6.5 V12";"lamborghini-murcielago-65-v12";0
6932;"LP 640";"lamborghini-murcielago-lp-640";0
6933;"LP 640 Coupe";"lamborghini-murcielago-lp-640-coupe";0
6934;"LP 640 Roadster";"lamborghini-murcielago-lp-640-roadster";0
6935;"LP 670-4 SuperVeloce";"lamborghini-murcielago-lp-670-4-superveloce";0
6936;"LP640 Automatic";"lamborghini-murcielago-lp640-automatic";0
6937;"LP640 Roadster Automatic";"lamborghini-murcielago-lp640-roadster-automatic";0
6938;"Roadster";"lamborghini-murcielago-roadster";0
6939;"2.0 20V Turbo Soft Emblema";"lancia-thesis-20-20v-turbo-soft-emblema";0
6940;"2.0 Turbo Soft Executive";"lancia-thesis-20-turbo-soft-executive";0
6941;"2.4";"lancia-thesis-24";0
6942;"2.4 20V Emblema";"lancia-thesis-24-20v-emblema";0
6943;"2.4 D";"lancia-thesis-24-d";0
6944;"2.4 Executive";"lancia-thesis-24-executive";0
6945;"2.4 JTD";"lancia-thesis-24-jtd";0
6946;"2.4 JTD Comfortronic";"lancia-thesis-24-jtd-comfortronic";0
6947;"2.4 JTD Executive";"lancia-thesis-24-jtd-executive";0
6948;"2.4 Multijet";"lancia-thesis-24-multijet";0
6949;"2.4 Sport";"lancia-thesis-24-sport";0
6950;"3.2 V6 Comfotronic Emblema";"lancia-thesis-32-v6-comfotronic-emblema";0
6951;"3.2 V6 Executive";"lancia-thesis-32-v6-executive";0
6952;"1.8 Adventurer";"land-rover-freelander-18-adventurer";0
6953;"1.8 Freestyle";"land-rover-freelander-18-freestyle";0
6954;"1.8 HSE";"land-rover-freelander-18-hse";0
6955;"1.8 XEi";"land-rover-freelander-18-xei";0
6956;"1.8 Xi";"land-rover-freelander-18-xi";0
6957;"1.8 i";"land-rover-freelander-18-i";0
6958;"2.0 Di";"land-rover-freelander-20-di";0
6959;"2.0 Td4";"land-rover-freelander-20-td4";0
6960;"2.0 XE";"land-rover-freelander-20-xe";0
6961;"2.0 XEdi";"land-rover-freelander-20-xedi";0
6962;"2.0 Xdi";"land-rover-freelander-20-xdi";0
6963;"2.5 V6";"land-rover-freelander-25-v6";0
6964;"2.5 i";"land-rover-freelander-25-i";0
6965;"330";"lexus-es-330";0
6966;"350";"lexus-es-350";0
6967;"2.5 V6";"lexus-gs-25-v6";0
6968;"3.0";"lexus-gs-30";0
6969;"3.0 Auto";"lexus-gs-30-auto";0
6970;"3.0 Legato";"lexus-gs-30-legato";0
6971;"3.0 Limited";"lexus-gs-30-limited";0
6972;"3.0 S";"lexus-gs-30-s";0
6973;"3.0 SE";"lexus-gs-30-se";0
6974;"3.0 SE-L";"lexus-gs-30-se-l";0
6975;"3.0 Sport";"lexus-gs-30-sport";0
6976;"3.5 CVT";"lexus-gs-35-cvt";0
6977;"3.5 Leather";"lexus-gs-35-leather";0
6978;"3.5 SE";"lexus-gs-35-se";0
6979;"3.5 SE-L";"lexus-gs-35-se-l";0
6980;"3.5 Sport";"lexus-gs-35-sport";0
6981;"3.5 V6";"lexus-gs-35-v6";0
6982;"3.5 h";"lexus-gs-35-h";0
6983;"300";"lexus-gs-300";0
6984;"300 AWD";"lexus-gs-300-awd";0
6985;"300 Automatic";"lexus-gs-300-automatic";0
6986;"350";"lexus-gs-350";0
6987;"350 4WD";"lexus-gs-350-4wd";0
6988;"350 AWD";"lexus-gs-350-awd";0
6989;"350 RWD";"lexus-gs-350-rwd";0
6990;"350 Sedan";"lexus-gs-350-sedan";0
6991;"4.0";"lexus-gs-40";0
6992;"4.3";"lexus-gs-43";0
6993;"4.3 Auto";"lexus-gs-43-auto";0
6994;"4.3 SE";"lexus-gs-43-se";0
6995;"4.3 Sport";"lexus-gs-43-sport";0
6996;"4.6 Auto";"lexus-gs-46-auto";0
6997;"430";"lexus-gs-430";0
6998;"430 Sedan";"lexus-gs-430-sedan";0
6999;"450h";"lexus-gs-450h";0
7000;"460";"lexus-gs-460";0
7001;"460 RWD";"lexus-gs-460-rwd";0
7002;"460";"lexus-gx-460";0
7003;"460 Premium";"lexus-gx-460-premium";0
7004;"470";"lexus-gx-470";0
7005;"470 Sport Utility";"lexus-gx-470-sport-utility";0
7006;"2";"lexus-is-2";0
7007;"2.0";"lexus-is-20";0
7008;"2.0 Auto";"lexus-is-20-auto";0
7009;"2.0 Automatic";"lexus-is-20-automatic";0
7010;"2.0 Ltd";"lexus-is-20-ltd";0
7011;"2.0 S";"lexus-is-20-s";0
7012;"2.0 SE";"lexus-is-20-se";0
7013;"2.0 SN";"lexus-is-20-sn";0
7014;"2.0 Sport";"lexus-is-20-sport";0
7015;"2.2";"lexus-is-22";0
7016;"2.2 148co2";"lexus-is-22-148co2";0
7017;"2.2 MM";"lexus-is-22-mm";0
7018;"2.2 SE";"lexus-is-22-se";0
7019;"2.2 SE-I";"lexus-is-22-se-i";0
7020;"2.2 SE-L";"lexus-is-22-se-l";0
7021;"2.2 Sport";"lexus-is-22-sport";0
7022;"2.2 d";"lexus-is-22-d";0
7023;"2.5";"lexus-is-25";0
7024;"2.5 Auto";"lexus-is-25-auto";0
7025;"2.5 MM";"lexus-is-25-mm";0
7026;"2.5 SE";"lexus-is-25-se";0
7027;"2.5 SE-L";"lexus-is-25-se-l";0
7028;"2.5 SR";"lexus-is-25-sr";0
7029;"2.5 Sport";"lexus-is-25-sport";0
7030;"2.5 V6";"lexus-is-25-v6";0
7031;"200";"lexus-is-200";0
7032;"200 Automatic";"lexus-is-200-automatic";0
7033;"200 Limited";"lexus-is-200-limited";0
7034;"200 SportCross";"lexus-is-200-sportcross";0
7035;"200D";"lexus-is-200d";0
7036;"220D";"lexus-is-220d";0
7037;"250";"lexus-is-250";0
7038;"250 4WD";"lexus-is-250-4wd";0
7039;"250 AWD";"lexus-is-250-awd";0
7040;"250 AWD Automatic";"lexus-is-250-awd-automatic";0
7041;"250 Automatic";"lexus-is-250-automatic";0
7042;"250 C";"lexus-is-250-c";0
7043;"250 C Automatic";"lexus-is-250-c-automatic";0
7044;"250 C Manual";"lexus-is-250-c-manual";0
7045;"250 RWD A/T";"lexus-is-250-rwd-at";0
7046;"250 RWD M/T";"lexus-is-250-rwd-mt";0
7047;"250 SE";"lexus-is-250-se";0
7048;"250 SE AWD";"lexus-is-250-se-awd";0
7049;"3.0";"lexus-is-30";0
7050;"3.0 Aero2";"lexus-is-30-aero2";0
7051;"3.0 Auto";"lexus-is-30-auto";0
7052;"3.0 Ltd";"lexus-is-30-ltd";0
7053;"300";"lexus-is-300";0
7054;"300 Automatic";"lexus-is-300-automatic";0
7055;"300 Sportcross";"lexus-is-300-sportcross";0
7056;"350";"lexus-is-350";0
7057;"350 AWD";"lexus-is-350-awd";0
7058;"350 C";"lexus-is-350-c";0
7059;"350 RWD";"lexus-is-350-rwd";0
7060;"5.0 V8";"lexus-is-50-v8";0
7061;"Automatic";"lexus-is-automatic";0
7062;"F";"lexus-is-f";0
7063;"Sport Cross";"lexus-is-sport-cross";0
